account_id,account_age_days,kyc_status,account_type,is_mule
ACC6AEEA5382A,1150,FULL,SAVINGS,False
ACC7792BF59A3,300,FULL,CURRENT,False
ACC8F4F13A6C4,286,FULL,SAVINGS,False
ACC83D2B54322,1474,FULL,CURRENT,False
ACC1E0507CAF5,1223,MINIMAL,CURRENT,False
ACCF7A1381AF0,481,FULL,SAVINGS,False
ACC93DFE70651,1630,FULL,CURRENT,False
ACC51DCAD1D92,1847,FULL,SAVINGS,False
ACCBD7407124E,397,FULL,SAVINGS,False
ACCF9EC22D194,1380,FULL,CURRENT,False
ACC58B380B234,1033,FULL,SAVINGS,False
ACCC6E06B980D,621,FULL,WALLET,False
ACCCCB1A78C4D,1964,FULL,SAVINGS,False
ACCB82510FE0F,2688,FULL,CURRENT,False
ACC143321ACDF,1454,FULL,SAVINGS,False
ACC6EF5392818,228,FULL,SAVINGS,False
ACCFE9A83CCAD,476,FULL,WALLET,False
ACCC690EDB5A6,376,FULL,CURRENT,False
ACC10548EC937,359,FULL,CURRENT,False
ACC174E56E044,1709,FULL,SAVINGS,False
ACCEFE9EC3555,1143,MINIMAL,SAVINGS,False
ACC04C93B3B0B,633,MINIMAL,CURRENT,False
ACC014940DA9E,864,FULL,CURRENT,False
ACC6474DDCFDD,1606,FULL,SAVINGS,False
ACCDF1E4F880C,1403,FULL,SAVINGS,False
ACCD7A0C189EF,1896,FULL,SAVINGS,False
ACCAC368863C8,1626,FULL,SAVINGS,False
ACC6E5CAAD986,1910,MINIMAL,SAVINGS,False
ACC68ACA7E7D5,1233,FULL,SAVINGS,False
ACC9073CB8C1B,848,FULL,SAVINGS,False
ACCF6E5B8BF16,367,MINIMAL,SAVINGS,False
ACC75B6CC49A6,1642,FULL,SAVINGS,False
ACCE583D97FBA,1637,FULL,SAVINGS,False
ACC1EBB41680C,537,FULL,SAVINGS,False
ACC746F770591,1237,FULL,CURRENT,False
ACC830880E126,1566,FULL,CURRENT,False
ACC490141B841,429,FULL,CURRENT,False
ACCF69FF04952,759,FULL,CURRENT,False
ACC5934BEDD37,1658,MINIMAL,SAVINGS,False
ACC558A75D6C0,150,FULL,CURRENT,False
ACC4212C8282F,1701,FULL,SAVINGS,False
ACC943376AA3B,1777,MINIMAL,SAVINGS,False
ACC2E582281D6,1970,FULL,WALLET,False
ACCED6D6B6C10,1537,FULL,SAVINGS,False
ACC9FEDA50494,1476,FULL,SAVINGS,False
ACC79734A15C7,1719,FULL,WALLET,False
ACC89CF597C09,871,FULL,SAVINGS,False
ACCA96F43C025,1814,FULL,CURRENT,False
ACCDE0F7B1572,1120,FULL,SAVINGS,False
ACC72F79AC876,236,FULL,SAVINGS,False
ACCFBCAE08C85,1786,FULL,SAVINGS,False
ACC9917B46D66,970,FULL,CURRENT,False
ACC50F7541D7F,125,FULL,SAVINGS,False
ACCAA79A22F37,1289,FULL,SAVINGS,False
ACCB870EE1483,1257,FULL,SAVINGS,False
ACC9C70268DDF,498,FULL,SAVINGS,False
ACC5D6173FF14,1053,FULL,SAVINGS,False
ACC08155D7552,1803,FULL,SAVINGS,False
ACC954D50E73E,882,FULL,WALLET,False
ACC8814C6BF37,86,FULL,SAVINGS,False
ACC34282FFD26,978,FULL,CURRENT,False
ACC317AFCD49F,1572,FULL,SAVINGS,False
ACC9C94500359,1492,FULL,CURRENT,False
ACC9D576E93D3,1471,FULL,CURRENT,False
ACC1AF6A96921,2068,FULL,CURRENT,False
ACC696698CA1C,1911,FULL,SAVINGS,False
ACC87714BF3D7,1840,FULL,SAVINGS,False
ACC6C0CFBE839,1783,FULL,CURRENT,False
ACCAF26C075FA,1679,FULL,CURRENT,False
ACC72F51A60FC,997,FULL,SAVINGS,False
ACCD106D53BAD,1699,FULL,SAVINGS,False
ACC3738E2DA17,253,FULL,CURRENT,False
ACCDAD70B5EB4,1273,FULL,SAVINGS,False
ACC35A82A0B40,1603,FULL,SAVINGS,False
ACCB3AEEDF0AB,990,FULL,SAVINGS,False
ACC29CF020ABB,241,FULL,SAVINGS,False
ACC71ADCFE127,1168,FULL,SAVINGS,False
ACC6E1AA934FA,1658,FULL,CURRENT,False
ACC06EFC9B7BE,1233,FULL,CURRENT,False
ACC463BD66C28,1830,FULL,SAVINGS,False
ACC7BD1D9B77A,1031,FULL,CURRENT,False
ACCAF6023BC32,826,FULL,SAVINGS,False
ACC6E83DB0412,1830,FULL,SAVINGS,False
ACC569B629EB8,1653,MINIMAL,SAVINGS,False
ACCB15D61505A,1630,MINIMAL,SAVINGS,False
ACCFF60CC9798,1250,FULL,SAVINGS,False
ACCC985CBC57C,1551,FULL,SAVINGS,False
ACCE59627E015,851,MINIMAL,SAVINGS,False
ACC4668E78C9C,1721,FULL,SAVINGS,False
ACC7E8A941E11,458,FULL,SAVINGS,False
ACC3487BE68F2,1841,FULL,SAVINGS,False
ACC7986C7B96B,771,FULL,SAVINGS,False
ACCE713101EBE,566,FULL,CURRENT,False
ACCBF7BE79156,669,FULL,SAVINGS,False
ACC59E2F29DA2,371,FULL,WALLET,False
ACC4D34ED4250,429,MINIMAL,SAVINGS,False
ACCF3AE20D94C,816,FULL,SAVINGS,False
ACC87BCA6FA15,1076,FULL,WALLET,False
ACCA993E095B1,560,FULL,CURRENT,False
ACC5056AFB643,862,FULL,CURRENT,False
ACCB941E512DF,2386,FULL,CURRENT,False
ACC03A3199A21,704,FULL,WALLET,False
ACC0234F0E3F6,1356,FULL,SAVINGS,False
ACC5E1B2687E4,654,FULL,SAVINGS,False
ACC8B80A9B906,878,MINIMAL,SAVINGS,False
ACCE5D6E5B223,118,FULL,SAVINGS,False
ACC5102BB7369,1398,FULL,SAVINGS,False
ACC6A13EC3B74,658,FULL,CURRENT,False
ACCF411AEC109,1395,FULL,WALLET,False
ACC095D82B2F1,355,FULL,CURRENT,False
ACC7D02FBD36B,385,FULL,SAVINGS,False
ACC5A0E3B5DA6,1880,FULL,SAVINGS,False
ACCCAEF1C960B,578,FULL,SAVINGS,False
ACC6B1566D38D,2665,FULL,CURRENT,False
ACCAEB773B95F,1521,FULL,SAVINGS,False
ACC75F96ECA4C,1026,FULL,SAVINGS,False
ACC94768477BD,548,FULL,SAVINGS,False
ACC651BCFFE48,1246,FULL,SAVINGS,False
ACC6400B9C612,878,FULL,CURRENT,False
ACC87441297BA,543,FULL,SAVINGS,False
ACC2652C43412,1388,FULL,SAVINGS,False
ACC43F25106C3,1718,FULL,SAVINGS,False
ACC26A2A812B8,1514,FULL,SAVINGS,False
ACC89BE075CC2,1548,FULL,SAVINGS,False
ACC74EB90D271,663,FULL,CURRENT,False
ACC1A9B96820B,772,FULL,SAVINGS,False
ACC54EE2CC806,1342,FULL,SAVINGS,False
ACC4E36C81AB2,1251,FULL,SAVINGS,False
ACCFB97526C31,1287,FULL,SAVINGS,False
ACCE1FAEB4024,203,MINIMAL,SAVINGS,False
ACCBB1DFDB971,1840,FULL,SAVINGS,False
ACC59F38AFA81,1955,FULL,SAVINGS,False
ACCD7BA7D08CD,153,FULL,SAVINGS,False
ACC30CF9C5D49,1159,FULL,SAVINGS,False
ACCEAEE8DDFD9,972,FULL,CURRENT,False
ACCEFDCD27519,1371,FULL,SAVINGS,False
ACCA7201A0DB2,619,FULL,SAVINGS,False
ACC89CC4B4295,205,FULL,SAVINGS,False
ACC78B9337897,1157,FULL,SAVINGS,False
ACC35894BFA51,1986,FULL,WALLET,False
ACC2C53F91E79,415,FULL,SAVINGS,False
ACC0DE89E145B,1672,MINIMAL,SAVINGS,False
ACC7E80B0AC87,414,FULL,CURRENT,False
ACCCBD57A9061,1273,FULL,SAVINGS,False
ACCAEEF7CE905,1059,FULL,CURRENT,False
ACC6885899680,107,MINIMAL,SAVINGS,False
ACCA4B4D613E9,1941,FULL,SAVINGS,False
ACC089F7ED478,1128,FULL,SAVINGS,False
ACCE598CDD187,768,FULL,SAVINGS,False
ACC8323AC6AC3,1052,FULL,CURRENT,False
ACCA4B925DA9E,1253,FULL,CURRENT,False
ACCD0E9EF8C66,1525,FULL,CURRENT,False
ACC160498661B,1431,FULL,SAVINGS,False
ACCC617936E47,1642,FULL,SAVINGS,False
ACC25F27CC3B5,392,MINIMAL,WALLET,False
ACC4E0D2D1197,741,FULL,CURRENT,False
ACCD2DF43DAA3,1068,FULL,SAVINGS,False
ACC775D5A6EFC,866,FULL,SAVINGS,False
ACC0D37ACD1BD,136,MINIMAL,SAVINGS,False
ACC90029DFF34,1438,FULL,SAVINGS,False
ACC884E9E48F4,1165,MINIMAL,CURRENT,False
ACC037AD89C1E,312,FULL,CURRENT,False
ACC944250A9FA,1608,FULL,SAVINGS,False
ACCEDC9D08CEC,1844,FULL,WALLET,False
ACCE728B56991,730,FULL,WALLET,False
ACCF3A647A757,1742,FULL,CURRENT,False
ACC429B625F06,171,FULL,SAVINGS,False
ACC0420B91009,81,FULL,CURRENT,False
ACC230442F607,797,FULL,SAVINGS,False
ACCA4CA60A2C0,728,FULL,CURRENT,False
ACC0925916F4D,666,FULL,SAVINGS,False
ACC9CCAFC66D6,538,FULL,SAVINGS,False
ACCD5616C557E,1281,MINIMAL,SAVINGS,False
ACCEEED7B77A3,1463,FULL,SAVINGS,False
ACC34D143CFE9,1485,FULL,CURRENT,False
ACC804B520940,916,FULL,SAVINGS,False
ACC4AD5CFA1B0,1056,FULL,WALLET,False
ACC8CA7EA038E,817,MINIMAL,SAVINGS,False
ACC0F15F14516,965,FULL,SAVINGS,False
ACC090CB73C72,320,MINIMAL,CURRENT,False
ACC42EF76F987,1148,FULL,SAVINGS,False
ACC81CD98FBA1,852,FULL,SAVINGS,False
ACC4DD9DD5396,391,FULL,SAVINGS,False
ACCCE5ACEA036,721,MINIMAL,CURRENT,False
ACCC601791C83,1059,MINIMAL,SAVINGS,False
ACCBB26130852,1035,MINIMAL,SAVINGS,False
ACC655E8F346B,2358,FULL,CURRENT,False
ACCF70DF260D7,214,FULL,SAVINGS,False
ACC339EC03086,340,FULL,SAVINGS,False
ACCF483F59D2B,1154,FULL,SAVINGS,False
ACC5AC11676A3,1115,FULL,SAVINGS,False
ACC1306C249AB,1042,FULL,CURRENT,False
ACC70E9F551AC,600,FULL,SAVINGS,False
ACC7B3D53CB1F,511,MINIMAL,SAVINGS,False
ACCE5F94E4B13,1700,FULL,CURRENT,False
ACC5DA749556C,1458,FULL,SAVINGS,False
ACC0164F66DA8,1912,FULL,CURRENT,False
ACC52C62CB434,1063,FULL,SAVINGS,False
ACC46B9F28DF8,100,FULL,CURRENT,False
ACC6E61C4903B,2555,FULL,CURRENT,False
ACCF35D77213E,1762,FULL,SAVINGS,False
ACC9F1C6150FE,181,FULL,SAVINGS,False
ACCD2B5C75077,1325,FULL,WALLET,False
ACC51FC8C148A,1939,FULL,SAVINGS,False
ACC852F234413,247,MINIMAL,SAVINGS,False
ACC5ABEF66CE7,231,FULL,SAVINGS,False
ACC5C2D1997A7,1924,FULL,SAVINGS,False
ACC2549E8ADCF,1670,FULL,SAVINGS,False
ACCD1AD58BC0D,816,FULL,CURRENT,False
ACC0058DE40B5,742,FULL,SAVINGS,False
ACCF8ECEDC4FB,189,FULL,SAVINGS,False
ACC6660369A1A,322,FULL,SAVINGS,False
ACC60075C339A,1715,FULL,CURRENT,False
ACC1FC0414567,515,FULL,SAVINGS,False
ACCDFEF554558,511,MINIMAL,SAVINGS,False
ACC48C68D936C,1903,FULL,SAVINGS,False
ACC4F5197CBAD,1027,MINIMAL,SAVINGS,False
ACC90108E10A9,177,FULL,SAVINGS,False
ACC8167C3B7A3,1989,FULL,SAVINGS,False
ACCE8E656DCD3,1617,FULL,SAVINGS,False
ACC3CAA54E4DC,1689,FULL,CURRENT,False
ACC3D59E5CBF6,344,FULL,SAVINGS,False
ACCB61E0D1725,921,FULL,SAVINGS,False
ACC0B477765CF,1922,FULL,SAVINGS,False
ACC5821133560,1396,FULL,CURRENT,False
ACC8939B30054,1930,FULL,SAVINGS,False
ACC483EF79EA3,87,MINIMAL,SAVINGS,False
ACC672BF4E039,1999,FULL,SAVINGS,False
ACCE3D206A3C2,1459,MINIMAL,SAVINGS,False
ACC8F0A9DFAAD,1751,MINIMAL,SAVINGS,False
ACC5A37132176,1290,FULL,SAVINGS,False
ACCCFCA5199FB,417,FULL,WALLET,False
ACC317BB41DF2,179,FULL,SAVINGS,False
ACCA84C19DC42,1018,FULL,CURRENT,False
ACC910F9C0D73,1098,FULL,SAVINGS,False
ACCF46286C8AA,620,FULL,CURRENT,False
ACCC2BC98CAF7,765,FULL,SAVINGS,False
ACC39EFA1A5CF,1858,MINIMAL,SAVINGS,False
ACC94E7A63246,1417,FULL,SAVINGS,False
ACC587E9BB80F,1011,FULL,CURRENT,False
ACC9D3FD0CD34,1244,MINIMAL,SAVINGS,False
ACC3CB6F6A960,1877,FULL,SAVINGS,False
ACCBF27BB0476,663,FULL,SAVINGS,False
ACCA2E8E1A1DE,456,FULL,CURRENT,False
ACC1E5EEC9FD4,1911,FULL,CURRENT,False
ACC1D1FC50C9B,904,FULL,SAVINGS,False
ACC152BDD6B61,1891,FULL,CURRENT,False
ACC54429D688D,1268,MINIMAL,WALLET,False
ACC0D793C4DA5,340,FULL,SAVINGS,False
ACCDC9C1160DE,1487,FULL,SAVINGS,False
ACC6EEC8ECFB4,1166,FULL,SAVINGS,False
ACC2AE3B99FED,2585,FULL,CURRENT,False
ACC4E512B759E,545,FULL,WALLET,False
ACC89EA064E2B,765,FULL,SAVINGS,False
ACC757C781E4D,634,FULL,CURRENT,False
ACCC26FAA39D6,252,FULL,CURRENT,False
ACC2CB4D11655,1122,FULL,SAVINGS,False
ACC6BC03A6440,403,FULL,SAVINGS,False
ACCC8017356C4,1445,FULL,SAVINGS,False
ACC497DE09015,1888,FULL,SAVINGS,False
ACC8B84B12047,1365,FULL,SAVINGS,False
ACC3E5CF9C1CB,795,FULL,SAVINGS,False
ACC7E11A36D7D,651,FULL,WALLET,False
ACC5461529407,1438,FULL,SAVINGS,False
ACC074BED177B,1371,FULL,SAVINGS,False
ACC29538B6186,1906,FULL,SAVINGS,False
ACC5189EA75E5,300,MINIMAL,SAVINGS,False
ACCC9A2467A4B,1764,FULL,CURRENT,False
ACC0302077F73,304,FULL,SAVINGS,False
ACC1366FFC073,346,FULL,CURRENT,False
ACC45E360213A,1376,FULL,CURRENT,False
ACC198137A1AA,479,FULL,SAVINGS,False
ACC91FDE98965,321,FULL,WALLET,False
ACCF230EFC102,1846,FULL,CURRENT,False
ACC6B7BEBB9BC,897,FULL,SAVINGS,False
ACC1455521CD5,325,FULL,SAVINGS,False
ACC0A73062AD9,298,FULL,CURRENT,False
ACCD4209C9F70,1947,FULL,SAVINGS,False
ACC38242E5962,1172,FULL,CURRENT,False
ACC2494C04425,1499,MINIMAL,SAVINGS,False
ACCEB489D9D05,1819,MINIMAL,SAVINGS,False
ACC715A24509A,1057,FULL,SAVINGS,False
ACC55978221E3,416,MINIMAL,CURRENT,False
ACC59A0487A85,1849,FULL,CURRENT,False
ACCBF36AA8954,576,FULL,SAVINGS,False
ACC71E4FF6933,878,FULL,SAVINGS,False
ACC79A0BAAE51,152,FULL,SAVINGS,False
ACC3F6CED9DC5,1449,MINIMAL,SAVINGS,False
ACC8AE19FC8B1,635,FULL,WALLET,False
ACCFEDBF6E3CB,1591,FULL,SAVINGS,False
ACC1B843343AD,444,FULL,CURRENT,False
ACCEDB508E9C9,212,FULL,SAVINGS,False
ACCC1A966FB5E,842,FULL,SAVINGS,False
ACCA487DC2DF3,1772,FULL,SAVINGS,False
ACC1C1F726055,638,FULL,SAVINGS,False
ACC65522421C7,552,MINIMAL,CURRENT,False
ACC4E1E431B5C,1538,FULL,SAVINGS,False
ACC5089A853B2,1568,FULL,CURRENT,False
ACC28030551B7,890,FULL,SAVINGS,False
ACCB0268D3F5E,578,FULL,CURRENT,False
ACCDB79542A95,1377,FULL,SAVINGS,False
ACC36EF6F70E5,1562,FULL,SAVINGS,False
ACCFCC9586631,701,FULL,SAVINGS,False
ACC60F289B2E8,621,FULL,SAVINGS,False
ACC5EA9FF9DF8,663,FULL,SAVINGS,False
ACC1E55492681,987,FULL,WALLET,False
ACC027C023B7E,1562,FULL,CURRENT,False
ACCB5CEB2BE2B,1820,FULL,SAVINGS,False
ACC10EF13E7AF,1774,FULL,WALLET,False
ACCD77F3F8ECE,1642,FULL,SAVINGS,False
ACCAC30C24D2E,1504,FULL,CURRENT,False
ACCEDB8237C7E,149,FULL,SAVINGS,False
ACC6757AF63A5,1703,FULL,CURRENT,False
ACCF70B2642B7,688,FULL,SAVINGS,False
ACC1543F7A7AE,1250,FULL,SAVINGS,False
ACC79554D774A,984,FULL,SAVINGS,False
ACCE6B4C3E80F,1707,FULL,SAVINGS,False
ACC2C8C4D0D72,1765,FULL,WALLET,False
ACC6E4CC1A0E2,1307,FULL,SAVINGS,False
ACCAC3CEA39A0,990,FULL,CURRENT,False
ACC91A347D7C8,232,FULL,SAVINGS,False
ACC9CF6B71A11,188,FULL,SAVINGS,False
ACCE467AF72CC,806,FULL,SAVINGS,False
ACC2D4B57000B,288,FULL,SAVINGS,False
ACC81BF463654,1048,FULL,SAVINGS,False
ACC92CDD91F7B,196,FULL,SAVINGS,False
ACC121F2BA699,1295,FULL,SAVINGS,False
ACCD072827CBC,521,FULL,SAVINGS,False
ACC855FB0AE46,2028,FULL,CURRENT,False
ACC3667CA1095,1268,FULL,SAVINGS,False
ACCB740967F3A,380,FULL,SAVINGS,False
ACCB6A3FF4C44,1006,FULL,SAVINGS,False
ACC712D15E191,801,FULL,SAVINGS,False
ACC1D14158EE6,70,MINIMAL,SAVINGS,False
ACCB3D7890C5C,895,FULL,SAVINGS,False
ACC250100A982,1973,FULL,SAVINGS,False
ACC61D38D016D,1705,FULL,CURRENT,False
ACCD8BDB54075,242,MINIMAL,SAVINGS,False
ACC5438DB064A,961,FULL,SAVINGS,False
ACCBCBEF7F15B,1973,FULL,SAVINGS,False
ACC0ED31C0D04,1112,FULL,WALLET,False
ACCB1FFDBECFA,1701,FULL,WALLET,False
ACCF9E827C818,1827,MINIMAL,SAVINGS,False
ACCD94D7C9232,354,MINIMAL,SAVINGS,False
ACC8065CAA6B6,973,FULL,SAVINGS,False
ACCAE9F1E1D3C,1033,FULL,SAVINGS,False
ACCF461D5B149,571,FULL,CURRENT,False
ACC192C091820,81,FULL,CURRENT,False
ACCED7AF31873,848,FULL,SAVINGS,False
ACC258BDFDBAC,872,FULL,SAVINGS,False
ACCFAC9021EDC,1509,FULL,SAVINGS,False
ACC5A69EBE4BE,1330,FULL,SAVINGS,False
ACC289D31B943,241,FULL,WALLET,False
ACCBA10105A0B,557,FULL,SAVINGS,False
ACC865AD1689B,1982,FULL,SAVINGS,False
ACC812482937A,241,FULL,SAVINGS,False
ACC96448380E8,1425,FULL,SAVINGS,False
ACCC200F49B98,751,FULL,SAVINGS,False
ACCFB88499F0C,185,MINIMAL,SAVINGS,False
ACC89AEB32273,1048,FULL,SAVINGS,False
ACCBD4D918172,1539,FULL,SAVINGS,False
ACCF0E3013D71,1435,FULL,SAVINGS,False
ACCBC240FF761,1174,FULL,CURRENT,False
ACC4778C32194,385,FULL,WALLET,False
ACC9F6AAED5B5,492,FULL,SAVINGS,False
ACCB25E3B7802,534,FULL,SAVINGS,False
ACC225A6B404C,2788,FULL,CURRENT,False
ACCFADED05E23,417,FULL,SAVINGS,False
ACCDDD2AC91EC,189,FULL,SAVINGS,False
ACC37792DD961,590,FULL,SAVINGS,False
ACC628FC4C51C,1649,FULL,CURRENT,False
ACC57D4BE0721,1215,FULL,SAVINGS,False
ACCFC3C9C2689,663,FULL,SAVINGS,False
ACC1C7EBEB145,1148,FULL,WALLET,False
ACCEF17FC0CBD,212,MINIMAL,SAVINGS,False
ACC737C06EDB6,948,FULL,SAVINGS,False
ACC0B47941005,531,FULL,SAVINGS,False
ACCAD0337A9AD,126,FULL,SAVINGS,False
ACC2FC452959D,1706,FULL,SAVINGS,False
ACC0779F12CF7,312,FULL,SAVINGS,False
ACC53B0E68D97,1429,FULL,SAVINGS,False
ACC541C8F1CC8,1463,MINIMAL,CURRENT,False
ACC79CF77BE43,2086,FULL,CURRENT,False
ACCD838680302,520,FULL,SAVINGS,False
ACC4D661CA042,859,FULL,SAVINGS,False
ACC16AECEE2C2,832,MINIMAL,SAVINGS,False
ACC7E6AD8F45A,181,FULL,CURRENT,False
ACCC7B300C8C7,1296,FULL,SAVINGS,False
ACCF1EE69BED1,1753,FULL,SAVINGS,False
ACC8FC20E40E8,702,FULL,SAVINGS,False
ACC04FFFC2640,798,FULL,SAVINGS,False
ACCCCE01D7668,1194,FULL,SAVINGS,False
ACC5E737B0EBE,1785,FULL,SAVINGS,False
ACC782686B53F,101,FULL,CURRENT,False
ACCB46CEE78BD,1402,FULL,SAVINGS,False
ACC3BF696F708,1994,MINIMAL,SAVINGS,False
ACCAB4142BA10,319,FULL,SAVINGS,False
ACC92C92ABE91,1383,MINIMAL,SAVINGS,False
ACC8393797AFE,138,FULL,SAVINGS,False
ACC77C3EB3FB7,1808,FULL,SAVINGS,False
ACC9438FBFCF5,1436,MINIMAL,SAVINGS,False
ACC142CA925E9,452,FULL,SAVINGS,False
ACCF00D5CE8A0,329,FULL,SAVINGS,False
ACC67A007D4C1,1507,FULL,CURRENT,False
ACC21EE7BC09E,766,FULL,SAVINGS,False
ACCBF36BF9C4E,1956,MINIMAL,SAVINGS,False
ACCB4F033A9A4,265,FULL,SAVINGS,False
ACCF152F8E0EB,620,MINIMAL,SAVINGS,False
ACCDB98A536A2,210,FULL,CURRENT,False
ACC9CA8928E26,95,FULL,WALLET,False
ACC523E34C89C,734,MINIMAL,SAVINGS,False
ACCC248981033,1312,FULL,CURRENT,False
ACC67CCD7798D,135,MINIMAL,SAVINGS,False
ACCAC6BC657FF,848,FULL,SAVINGS,False
ACC9458E04AD8,961,FULL,SAVINGS,False
ACC3CF8164A67,94,FULL,SAVINGS,False
ACC154C2E4551,102,FULL,SAVINGS,False
ACC8698994EA2,1957,MINIMAL,CURRENT,False
ACC93008DB988,254,FULL,CURRENT,False
ACCDB9511FC3C,568,FULL,WALLET,False
ACC37175B6085,1649,FULL,SAVINGS,False
ACCFE080DE99D,1128,FULL,SAVINGS,False
ACC99EFA0382E,686,MINIMAL,SAVINGS,False
ACC7CC9650BD8,1682,MINIMAL,CURRENT,False
ACCFE7506A4E7,2921,FULL,CURRENT,False
ACC532C1DEEA2,1786,MINIMAL,SAVINGS,False
ACC375CCA80DA,1319,FULL,SAVINGS,False
ACC93D4C475FF,1321,FULL,SAVINGS,False
ACC8962010AD2,1876,FULL,SAVINGS,False
ACC8B7896C294,1384,FULL,SAVINGS,False
ACC14A5E85506,885,FULL,SAVINGS,False
ACCF7DEB23670,1635,FULL,SAVINGS,False
ACC6ED8FF84B0,430,FULL,WALLET,False
ACC4C49C67350,349,FULL,CURRENT,False
ACCB6453CD792,836,FULL,SAVINGS,False
ACC196961F371,188,MINIMAL,SAVINGS,False
ACC0D1009FBF5,1346,FULL,SAVINGS,False
ACC7C7F93D38F,1055,FULL,SAVINGS,False
ACCEE00ED22E2,1597,FULL,WALLET,False
ACC7D37C466EB,705,FULL,CURRENT,False
ACC8AABCF61DA,532,FULL,SAVINGS,False
ACCB5D4597887,2830,FULL,CURRENT,False
ACCF15ED76B2F,1877,FULL,SAVINGS,False
ACCA7BD5C57E8,1696,FULL,SAVINGS,False
ACCBB27E92EAA,939,MINIMAL,CURRENT,False
ACCD0F87BC479,1011,FULL,SAVINGS,False
ACCA65DD2B863,972,FULL,CURRENT,False
ACC5FD903AE0C,1268,FULL,SAVINGS,False
ACCF934A9CCB2,1381,FULL,CURRENT,False
ACC7895ED9498,963,FULL,WALLET,False
ACC633D900EA3,194,FULL,WALLET,False
ACC94163D6950,1576,FULL,SAVINGS,False
ACC23F04D8B30,597,FULL,SAVINGS,False
ACC57063EDD4B,1406,FULL,CURRENT,False
ACC67B30523CC,1624,FULL,SAVINGS,False
ACC9BDEE0C041,1338,FULL,SAVINGS,False
ACCD07FA2130E,1750,FULL,WALLET,False
ACCC17D2FD47A,226,MINIMAL,SAVINGS,False
ACC0E9D769E37,578,MINIMAL,SAVINGS,False
ACC30C3BD6AA0,477,FULL,SAVINGS,False
ACC4789A19577,995,FULL,SAVINGS,False
ACC1C8800AA69,127,FULL,CURRENT,False
ACC44CECDCD4B,2391,FULL,CURRENT,False
ACCD16940D95F,1547,FULL,SAVINGS,False
ACCC11134614A,984,MINIMAL,CURRENT,False
ACC0075E7D69C,1885,FULL,WALLET,False
ACCAF341B451B,938,MINIMAL,SAVINGS,False
ACC0410036EF9,969,FULL,SAVINGS,False
ACC619B8A5349,896,FULL,SAVINGS,False
ACCFD05A1E468,538,FULL,SAVINGS,False
ACCDD20C3B29D,1812,FULL,SAVINGS,False
ACCE82A7A6F26,1014,FULL,SAVINGS,False
ACCC9C3442EEF,804,FULL,SAVINGS,False
ACCB00D99AF16,1537,FULL,SAVINGS,False
ACCDEA7E49C06,89,FULL,SAVINGS,False
ACC980215CE02,2137,FULL,CURRENT,False
ACC246BD278B9,187,FULL,SAVINGS,False
ACC4F5AA22898,1565,FULL,SAVINGS,False
ACC73A858479B,411,FULL,WALLET,False
ACC5EF77D31A3,96,FULL,CURRENT,False
ACCFBE4A297CF,1467,MINIMAL,SAVINGS,False
ACCDB00262F24,1048,FULL,SAVINGS,False
ACC5DB48A2B36,956,FULL,SAVINGS,False
ACC692E0FA860,693,FULL,SAVINGS,False
ACCB74999E50D,1497,FULL,SAVINGS,False
ACCBD503E7D9A,769,MINIMAL,SAVINGS,False
ACCC61F2F4F2E,837,FULL,SAVINGS,False
ACC6B40C91707,1472,FULL,SAVINGS,False
ACC2AA8085233,1748,FULL,SAVINGS,False
ACC28DAA8CE55,1816,FULL,SAVINGS,False
ACCEF3D720144,384,FULL,CURRENT,False
ACC08B5F44D65,720,FULL,CURRENT,False
ACC58EB99D1C4,827,FULL,SAVINGS,False
ACCCF2699D84E,1832,FULL,SAVINGS,False
ACC03BE219DC3,2077,FULL,CURRENT,False
ACC6EECE637C6,1753,FULL,SAVINGS,False
ACC367B865E05,1258,FULL,SAVINGS,False
ACC5CE57DDD42,1013,MINIMAL,WALLET,False
ACC7663B44979,61,FULL,SAVINGS,False
ACCA4CA21425B,137,FULL,SAVINGS,False
ACCAF9C670B80,1003,FULL,SAVINGS,False
ACCEA6F1116A7,221,FULL,SAVINGS,False
ACCAB780E141D,783,FULL,SAVINGS,False
ACC1F4F653CBB,1423,FULL,SAVINGS,False
ACC599AC72113,86,MINIMAL,WALLET,False
ACC4CE0B65C03,1441,FULL,SAVINGS,False
ACC7586466098,1904,MINIMAL,SAVINGS,False
ACCE48B8A836D,1135,FULL,SAVINGS,False
ACCF81C4AE51B,1754,FULL,CURRENT,False
ACCA467C4036A,267,FULL,CURRENT,False
ACC185F313514,666,FULL,CURRENT,False
ACC17BA663C51,434,FULL,SAVINGS,False
ACC915FBDBF4D,849,FULL,SAVINGS,False
ACCB0D4545491,1774,FULL,WALLET,False
ACC579259D11A,1474,MINIMAL,WALLET,False
ACCAA3FF0759A,1152,FULL,SAVINGS,False
ACCACE20ED934,862,FULL,WALLET,False
ACCC1A6DB3236,354,FULL,CURRENT,False
ACCDA83927934,91,MINIMAL,SAVINGS,False
ACC8AE04E0BF2,1301,FULL,SAVINGS,False
ACC984FF1F4D8,524,MINIMAL,SAVINGS,False
ACC29F91D560F,890,FULL,CURRENT,False
ACC9036265996,2416,FULL,CURRENT,False
ACC3C3E6B02DD,362,FULL,SAVINGS,False
ACCEED79B2FBB,678,FULL,SAVINGS,False
ACCE0E17BAE5A,1191,FULL,SAVINGS,False
ACC8E1BC4978B,1251,FULL,CURRENT,False
